LSOA21CD,LSOA21NM,borough,inner_outer,population,charger_count,chargers_per_10k,pct_car_owning_households,pct_flats_apartments,imd_decile,priority_score
E01004298,Tower Hamlets 022A,Tower Hamlets,Inner,1660.0,2.0,12.048192771084336,34.27065026362039,86.79577464788733,1,50.95
E01033146,Enfield 025F,Enfield,Outer,1475.0,1.0,6.779661016949153,63.96396396396396,39.27927927927928,1,50.95
E01002757,Islington 002C,Islington,Inner,1433.0,0.0,0.0,50.33444816053512,75.37688442211056,4,50.95
E01000480,Brent 006A,Brent,Outer,1652.0,0.0,0.0,84.21052631578947,11.86770428015564,6,50.95
E01003544,Newham 001B,Newham,Inner,1844.0,1.0,5.422993492407809,53.36538461538461,30.4,3,50.94
E01004038,Southwark 010C,Southwark,Inner,2435.0,9.0,36.96098562628337,40.406976744186046,74.15295256534365,4,50.93
E01004078,Sutton 011C,Sutton,Outer,1749.0,2.0,11.435105774728417,82.378223495702,26.790830945558742,5,50.93
E01003787,Redbridge 026D,Redbridge,Outer,1634.0,0.0,0.0,72.6530612244898,33.33333333333333,6,50.93
E01000827,Bromley 021B,Bromley,Outer,1782.0,1.0,5.611672278338945,76.98209718670077,51.91815856777494,9,50.92
E01033880,Southwark 015H,Southwark,Inner,2070.0,13.0,62.80193236714976,40.97744360902256,76.90875232774674,3,50.92
E01001374,Ealing 040A,Ealing,Outer,1950.0,1.0,5.128205128205128,59.2469545957918,60.42128603104213,8,50.91
E01001485,Enfield 025B,Enfield,Outer,1865.0,6.0,32.171581769437,53.383458646616546,36.2406015037594,1,50.91
E01001185,Croydon 014B,Croydon,Outer,1695.0,1.0,5.899705014749262,63.97849462365591,43.145161290322584,4,50.91
E01000101,Barking and Dagenham 004C,Barking and Dagenham,Outer,1686.0,1.0,5.931198102016608,67.0103092783505,11.744386873920552,2,50.89
E01002216,Harrow 028C,Harrow,Outer,1681.0,0.0,0.0,86.70520231213872,4.061895551257253,6,50.87
E01000683,Bromley 035C,Bromley,Outer,1730.0,0.0,0.0,84.822695035461,16.35846372688478,8,50.86
E01033788,Havering 017I,Havering,Outer,1650.0,0.0,0.0,76.11650485436893,24.660194174757283,6,50.86
E01004592,Wandsworth 005D,Wandsworth,Inner,1634.0,0.0,0.0,49.29396662387677,31.748071979434446,3,50.85
E01001307,Ealing 002A,Ealing,Outer,1909.0,2.0,10.476689366160294,79.73640856672158,14.827018121911037,5,50.84
E01003419,Merton 025C,Merton,Outer,1832.0,1.0,5.458515283842795,81.32530120481928,23.795180722891565,7,50.84
E01000486,Brent 006D,Brent,Outer,1682.0,0.0,0.0,84.23076923076923,6.923076923076923,6,50.83
E01003122,Lambeth 004D,Lambeth,Inner,1890.0,1.0,5.291005291005291,33.29608938547486,87.82122905027933,5,50.82
E01003117,Lambeth 029B,Lambeth,Inner,1867.0,2.0,10.712372790573111,44.82338611449452,70.40194884287455,4,50.81
E01004541,Wandsworth 007D,Wandsworth,Inner,1729.0,2.0,11.56737998843262,33.33333333333333,80.44041450777202,2,50.8
E01001052,Croydon 030B,Croydon,Outer,1430.0,0.0,0.0,66.22807017543859,15.350877192982457,2,50.8
E01003545,Newham 006A,Newham,Inner,1762.0,1.0,5.675368898978434,52.208201892744476,42.90220820189275,3,50.79
E01000735,Bromley 014C,Bromley,Outer,1566.0,0.0,0.0,76.57657657657657,12.23021582733813,4,50.78
E01002246,Havering 017A,Havering,Outer,1837.0,1.0,5.443658138268916,82.20472440944881,12.913385826771654,6,50.78
E01001556,Enfield 035E,Enfield,Outer,1540.0,0.0,0.0,80.71161048689139,9.550561797752808,4,50.78
E01003344,Lewisham 010D,Lewisham,Inner,1573.0,0.0,0.0,53.61890694239291,64.93313521545319,5,50.78
E01003409,Merton 013E,Merton,Outer,1857.0,1.0,5.385029617662897,68.97746967071056,15.397923875432525,4,50.77
E01001394,Enfield 035A,Enfield,Outer,2001.0,5.0,24.987506246876563,60.65573770491803,32.537313432835816,3,50.77
E01000733,Bromley 023E,Bromley,Outer,1620.0,0.0,0.0,81.73228346456692,9.047619047619047,5,50.76
E01004471,Waltham Forest 013F,Waltham Forest,Outer,1745.0,3.0,17.191977077363898,55.11450381679389,63.30275229357798,3,50.74
E01002758,Islington 001C,Islington,Inner,1725.0,4.0,23.188405797101453,30.555555555555557,96.95767195767195,2,50.73
E01000218,Barnet 037C,Barnet,Outer,1822.0,10.0,54.88474204171241,65.69468267581475,52.151462994836486,3,50.73
E01033881,Southwark 016F,Southwark,Inner,1876.0,10.0,53.30490405117271,35.72433192686357,80.08415147265076,2,50.72
E01002562,Hounslow 030D,Hounslow,Outer,1429.0,0.0,0.0,66.66666666666666,29.636711281070742,3,50.72
E01000727,Bromley 028A,Bromley,Outer,1670.0,0.0,0.0,73.00131061598951,26.998689384010483,6,50.71
E01004308,Tower Hamlets 015C,Tower Hamlets,Inner,1438.0,0.0,0.0,30.708661417322837,68.03921568627452,2,50.71
E01003870,Richmond upon Thames 011C,Richmond upon Thames,Outer,2098.0,2.0,9.532888465204957,79.60927960927961,36.507936507936506,10,50.71
E01002905,Kensington and Chelsea 002B,Kensington and Chelsea,Inner,1643.0,3.0,18.25928180158247,41.284403669724774,88.37920489296636,2,50.7
E01000128,Barnet 024C,Barnet,Outer,2039.0,12.0,58.852378616969105,74.64566929133858,14.645669291338583,3,50.7
E01035708,Camden 022F,Camden,Inner,2158.0,4.0,18.535681186283597,20.708446866485016,98.77049180327869,4,50.7
E01001777,Hackney 033A,Hackney,Inner,2734.0,5.0,18.288222384784202,23.257839721254356,97.81849912739965,5,50.69
E01001296,Ealing 017C,Ealing,Outer,1482.0,0.0,0.0,76.73860911270984,6.009615384615385,3,50.68
E01002004,Haringey 023D,Haringey,Inner,1763.0,0.0,0.0,47.36111111111111,44.44444444444444,5,50.67
E01002489,Hillingdon 030C,Hillingdon,Outer,1969.0,4.0,20.31488065007618,74.36823104693141,22.48201438848921,4,50.66
E01001792,Hackney 011A,Hackney,Inner,1946.0,2.0,10.277492291880781,44.47552447552447,48.04469273743017,3,50.66
E01003247,Lewisham 001C,Lewisham,Inner,2099.0,1.0,4.764173415912339,39.51890034364261,58.1901489117984,5,50.66
E01003635,Newham 016D,Newham,Inner,1845.0,1.0,5.420054200542006,52.22405271828665,32.07236842105263,3,50.64
E01003659,Redbridge 005C,Redbridge,Outer,1806.0,0.0,0.0,85.35433070866142,4.724409448818897,8,50.64
E01000947,Camden 021C,Camden,Inner,1772.0,1.0,5.643340857787811,22.058823529411764,91.90184049079755,3,50.63
E01002784,Islington 010C,Islington,Inner,1784.0,5.0,28.026905829596412,35.15312916111851,84.90066225165563,2,50.63
E01001422,Enfield 011D,Enfield,Outer,1717.0,0.0,0.0,93.34415584415584,15.422077922077923,9,50.6
E01001770,Hackney 010E,Hackney,Inner,1727.0,4.0,23.161551823972207,34.59037711313394,90.40207522697796,2,50.59
E01001373,Ealing 043A,Ealing,Outer,2020.0,4.0,19.801980198019802,56.58119658119658,35.49488054607509,3,50.58
E01003191,Lewisham 034C,Lewisham,Inner,1617.0,2.0,12.368583797155225,59.94318181818182,62.4113475177305,3,50.58
E01001934,Hammersmith and Fulham 025B,Hammersmith and Fulham,Inner,1942.0,5.0,25.746652935118433,51.44654088050314,82.49370277078086,5,50.56
E01002088,Haringey 013C,Haringey,Inner,1801.0,1.0,5.5524708495280395,47.832585949177876,43.96423248882265,3,50.56
E01004056,Southwark 008A,Southwark,Inner,2391.0,5.0,20.911752404851526,50.097465886939574,71.09375,6,50.55
E01003331,Lewisham 033C,Lewisham,Inner,1507.0,0.0,0.0,57.240204429301535,52.98126064735945,4,50.54
E01004340,Waltham Forest 027E,Waltham Forest,Outer,1852.0,4.0,21.598272138228943,44.832402234636874,53.84615384615385,2,50.54
E01000978,Croydon 022D,Croydon,Outer,1764.0,3.0,17.006802721088434,49.04534606205251,82.83671036948749,4,50.54
E01002748,Islington 006C,Islington,Inner,1629.0,1.0,6.138735420503377,35.982658959537574,76.55571635311144,2,50.54
E01001417,Enfield 011B,Enfield,Outer,1937.0,1.0,5.162622612287041,92.46987951807229,18.195488721804512,10,50.53
E01002343,Havering 029A,Havering,Outer,1747.0,0.0,0.0,87.8740157480315,0.7861635220125787,7,50.53
E01032565,Lewisham 038E,Lewisham,Inner,1450.0,0.0,0.0,58.80398671096345,24.543946932006634,2,50.53
E01001192,Croydon 008E,Croydon,Outer,1534.0,0.0,0.0,55.878084179970976,50.7959479015919,4,50.53
E01000188,Barnet 014C,Barnet,Outer,1590.0,0.0,0.0,93.32023575638507,9.645669291338582,6,50.53
E01001132,Croydon 018D,Croydon,Outer,1680.0,0.0,0.0,88.21705426356588,17.080745341614907,8,50.52
E01033862,Lambeth 003F,Lambeth,Inner,1711.0,0.0,0.0,23.521505376344088,98.65771812080537,7,50.52
E01000167,Barnet 002A,Barnet,Outer,1380.0,1.0,7.246376811594202,80.07662835249042,37.16475095785441,3,50.51
E01000783,Bromley 001E,Bromley,Outer,1594.0,0.0,0.0,68.28885400313972,6.761006289308176,3,50.49
E01003265,Lewisham 031B,Lewisham,Inner,1610.0,1.0,6.211180124223603,55.12048192771084,57.89473684210527,3,50.48
E01001661,Greenwich 029E,Greenwich,Outer,1652.0,1.0,6.053268765133171,73.01038062283737,17.1280276816609,3,50.47
E01003375,Merton 022B,Merton,Outer,1810.0,2.0,11.049723756906078,63.90041493775933,40.52558782849239,4,50.47
E01004450,Waltham Forest 006A,Waltham Forest,Outer,1762.0,0.0,0.0,83.77483443708608,3.9603960396039604,7,50.47
E01004192,Sutton 006C,Sutton,Outer,1859.0,1.0,5.3792361484669176,81.73076923076923,16.115702479338843,7,50.45
E01004191,Sutton 008D,Sutton,Outer,1958.0,2.0,10.214504596527068,81.23249299719888,29.873772791023846,8,50.45
E01000471,Brent 026A,Brent,Outer,1676.0,0.0,0.0,70.79107505070994,5.870445344129554,4,50.45
E01003642,Redbridge 013D,Redbridge,Outer,1795.0,1.0,5.571030640668524,76.71480144404332,18.165467625899282,5,50.45
E01004012,Southwark 019C,Southwark,Inner,2341.0,13.0,55.53182400683468,40.99783080260303,76.89804772234274,4,50.45
E01003411,Merton 014C,Merton,Outer,2065.0,4.0,19.37046004842615,64.81732070365359,42.00542005420054,5,50.42
E01003297,Lewisham 003A,Lewisham,Inner,1662.0,1.0,6.01684717208183,35.159235668789805,98.60050890585241,4,50.41
E01003691,Redbridge 035B,Redbridge,Outer,1615.0,0.0,0.0,74.61706783369803,19.912472647702405,5,50.4
E01003096,Lambeth 010D,Lambeth,Inner,2128.0,3.0,14.097744360902256,34.458672875436555,76.92307692307693,4,50.4
E01004165,Sutton 005C,Sutton,Outer,1783.0,2.0,11.217049915872126,74.40225035161744,33.52112676056338,5,50.4
E01003407,Merton 008E,Merton,Outer,1862.0,2.0,10.741138560687432,57.99492385786802,57.8343949044586,5,50.39
E01032769,Tower Hamlets 025F,Tower Hamlets,Inner,1351.0,0.0,0.0,38.765822784810126,93.9873417721519,4,50.37
E01000383,Bexley 028B,Bexley,Outer,1636.0,0.0,0.0,86.85897435897436,7.507987220447284,6,50.37
E01003627,Newham 015C,Newham,Inner,1578.0,0.0,0.0,57.08061002178649,26.57952069716776,3,50.37
E01002157,Harrow 019C,Harrow,Outer,1676.0,0.0,0.0,77.87162162162163,24.873096446700508,7,50.37
E01001943,Hammersmith and Fulham 004A,Hammersmith and Fulham,Inner,2290.0,27.0,117.90393013100436,28.247048138056314,83.8475499092559,3,50.36
E01000431,Bexley 008D,Bexley,Outer,1256.0,0.0,0.0,67.89838337182448,19.489559164733176,2,50.35
E01004163,Sutton 005B,Sutton,Outer,1745.0,0.0,0.0,85.51181102362204,11.09350237717908,8,50.35
E01003182,Lambeth 009D,Lambeth,Inner,1738.0,2.0,11.507479861910241,40.053763440860216,80.24193548387096,3,50.33
E01000994,Croydon 009A,Croydon,Outer,1601.0,0.0,0.0,74.34456928838952,22.05607476635514,5,50.33
E01003593,Newham 027D,Newham,Inner,1539.0,0.0,0.0,48.598130841121495,44.40298507462687,3,50.33
E01003479,Newham 035A,Newham,Inner,1557.0,0.0,0.0,56.88524590163935,28.852459016393446,3,50.32
E01002918,Kingston upon Thames 017A,Kingston upon Thames,Outer,1773.0,0.0,0.0,84.07224958949097,1.151315789473684,7,50.32
E01000412,Bexley 018E,Bexley,Outer,1756.0,0.0,0.0,83.8258164852255,11.993769470404985,8,50.32
E01001288,Ealing 022B,Ealing,Outer,1460.0,0.0,0.0,69.53271028037383,34.88805970149254,4,50.31
E01035497,Wandsworth 038B,Wandsworth,Inner,1701.0,0.0,0.0,25.34351145038168,98.47328244274809,7,50.31
E01003074,Lambeth 018E,Lambeth,Inner,2286.0,4.0,17.497812773403325,41.445562671546206,71.21906507791017,5,50.3
E01003891,Richmond upon Thames 018D,Richmond upon Thames,Outer,1840.0,2.0,10.869565217391305,77.57009345794393,60.23255813953489,10,50.29
E01000703,Bromley 013C,Bromley,Outer,1772.0,1.0,5.643340857787811,72.61055634807418,53.485064011379805,8,50.28
E01004757,Westminster 010C,Westminster,Inner,1636.0,7.0,42.78728606356968,36.655948553054664,96.62921348314607,1,50.28
E01000518,Brent 005A,Brent,Outer,1904.0,2.0,10.504201680672269,67.1451355661882,25.0,4,50.28
E01034486,Waltham Forest 014G,Waltham Forest,Outer,2480.0,1.0,4.032258064516129,22.96195652173913,97.41847826086956,7,50.27
E01001107,Croydon 035D,Croydon,Outer,1696.0,0.0,0.0,88.1559220389805,27.586206896551722,10,50.27
E01000780,Bromley 001B,Bromley,Outer,1607.0,1.0,6.222775357809582,72.17928902627511,37.557959814528594,4,50.26
E01002730,Islington 007A,Islington,Inner,1788.0,1.0,5.592841163310962,28.71536523929471,78.94073139974779,3,50.25
E01002539,Hillingdon 005D,Hillingdon,Outer,1707.0,0.0,0.0,85.32374100719424,23.34293948126801,9,50.25
E01000186,Barnet 014A,Barnet,Outer,1802.0,0.0,0.0,93.33333333333333,2.75049115913556,9,50.25
E01003820,Richmond upon Thames 017C,Richmond upon Thames,Outer,2012.0,3.0,14.910536779324056,78.3180026281209,28.55263157894737,7,50.25
E01004430,Waltham Forest 026D,Waltham Forest,Outer,2689.0,7.0,26.031982149497956,40.85422469823584,62.01117318435754,4,50.24
E01004352,Waltham Forest 002A,Waltham Forest,Outer,1862.0,2.0,10.741138560687432,78.76106194690266,40.909090909090914,8,50.24
E01003889,Richmond upon Thames 021D,Richmond upon Thames,Outer,1618.0,0.0,0.0,82.97872340425532,47.13715046604528,10,50.23
E01001702,Greenwich 015D,Greenwich,Outer,1493.0,0.0,0.0,56.13636363636364,22.095671981776764,2,50.23
E01001453,Enfield 017C,Enfield,Outer,1685.0,0.0,0.0,88.39009287925697,28.65947611710323,10,50.22
E01001241,Ealing 024B,Ealing,Outer,1937.0,2.0,10.325245224574083,51.67682926829268,50.75987841945289,4,50.22
E01000172,Barnet 003D,Barnet,Outer,1657.0,0.0,0.0,89.12685337726523,17.763157894736842,8,50.22
E01002671,Hounslow 020C,Hounslow,Outer,1871.0,1.0,5.344735435595938,81.98198198198197,5.7057057057057055,6,50.21
E01003637,Newham 021D,Newham,Inner,1907.0,1.0,5.2438384897745145,56.013745704467354,32.70547945205479,4,50.21
E01003329,Lewisham 033A,Lewisham,Inner,1610.0,0.0,0.0,60.72507552870091,55.70570570570571,6,50.21
E01003262,Lewisham 021E,Lewisham,Inner,1543.0,0.0,0.0,55.18796992481203,75.18796992481202,6,50.2
E01034145,Croydon 024G,Croydon,Outer,1329.0,0.0,0.0,36.80430879712747,64.69534050179212,2,50.19
E01002137,Harrow 029D,Harrow,Outer,1881.0,1.0,5.31632110579479,76.39198218262806,40.49217002237137,8,50.19
E01001015,Croydon 041A,Croydon,Outer,1464.0,0.0,0.0,80.43087971274686,15.080789946140035,4,50.18
E01003977,Southwark 010A,Southwark,Inner,1865.0,6.0,32.171581769437,34.78260869565217,89.8428053204353,3,50.17
E01001734,Hackney 017B,Hackney,Inner,1898.0,4.0,21.074815595363543,31.220657276995308,86.97183098591549,3,50.16
E01001783,Hackney 026D,Hackney,Inner,1643.0,2.0,12.172854534388314,27.65321375186846,99.1044776119403,2,50.15
E01000956,Camden 022E,Camden,Inner,1618.0,1.0,6.180469715698393,22.8476821192053,98.51485148514851,2,50.14
E01002063,Haringey 036B,Haringey,Inner,1457.0,0.0,0.0,41.03641456582633,81.4866760168303,4,50.14
E01003673,Redbridge 007F,Redbridge,Outer,1818.0,1.0,5.500550055005501,73.67758186397985,41.81360201511335,8,50.13
E01003239,Lewisham 037D,Lewisham,Inner,1601.0,0.0,0.0,64.98257839721255,9.598603839441536,3,50.13
E01002103,Haringey 008C,Haringey,Inner,1848.0,1.0,5.411255411255412,46.647230320699705,37.02623906705539,3,50.12
E01001016,Croydon 041B,Croydon,Outer,1755.0,0.0,0.0,87.55760368663594,5.98159509202454,8,50.12
E01004138,Sutton 013C,Sutton,Outer,1841.0,2.0,10.863661053775122,72.56990679094541,38.48202396804261,6,50.11
E01003326,Lewisham 035A,Lewisham,Inner,1820.0,2.0,10.989010989010989,55.202312138728324,54.6242774566474,4,50.11
E01001270,Ealing 004A,Ealing,Outer,1767.0,1.0,5.659309564233164,83.41880341880342,7.0085470085470085,5,50.1
E01000055,Barking and Dagenham 018B,Barking and Dagenham,Outer,1600.0,0.0,0.0,68.43033509700176,3.9076376554174073,3,50.1
E01001701,Greenwich 015C,Greenwich,Outer,1795.0,3.0,16.71309192200557,57.345360824742265,60.953608247422686,4,50.09
E01002138,Harrow 027C,Harrow,Outer,1558.0,0.0,0.0,82.31827111984283,13.555992141453832,5,50.08
E01000454,Bexley 013C,Bexley,Outer,1667.0,0.0,0.0,75.3577106518283,19.334389857369256,6,50.07
E01000330,Bexley 017D,Bexley,Outer,1645.0,0.0,0.0,66.31716906946265,39.0625,6,50.06
E01001315,Ealing 003A,Ealing,Outer,1451.0,0.0,0.0,78.3567134268537,18.8,4,50.04
E01001762,Hackney 017D,Hackney,Inner,1688.0,3.0,17.77251184834123,29.536921151439298,87.35919899874844,1,50.04
E01002807,Islington 001E,Islington,Inner,1768.0,4.0,22.62443438914027,29.316770186335404,89.68944099378882,2,50.04
E01000973,Camden 010E,Camden,Inner,2718.0,8.0,29.433406916850625,31.84656556645852,91.60714285714285,5,50.03
E01000391,Bexley 021E,Bexley,Outer,1755.0,0.0,0.0,84.66353677621284,1.4084507042253522,7,50.02
E01001815,Hackney 024D,Hackney,Inner,1813.0,2.0,11.031439602868176,41.61676646706587,66.21823617339312,3,49.98
E01003100,Lambeth 005C,Lambeth,Inner,2031.0,1.0,4.923682914820286,27.609427609427613,92.48035914702581,6,49.98
E01000364,Bexley 023A,Bexley,Outer,1681.0,0.0,0.0,86.90292758089369,23.802163833075735,9,49.98
E01004338,Waltham Forest 027C,Waltham Forest,Outer,1997.0,1.0,5.007511266900351,46.90402476780186,39.0092879256966,4,49.97
E01003988,Southwark 018B,Southwark,Inner,2019.0,25.0,123.82367508667657,31.69336384439359,73.73853211009175,2,49.97
E01000381,Bexley 028A,Bexley,Outer,1629.0,2.0,12.277470841006753,78.6910197869102,33.079268292682926,4,49.95
E01001393,Enfield 036C,Enfield,Outer,1880.0,4.0,21.27659574468085,54.64547677261614,59.8531211750306,4,49.95
E01002220,Harrow 031C,Harrow,Outer,1621.0,0.0,0.0,83.80566801619433,12.072434607645874,6,49.94
E01003159,Lambeth 022C,Lambeth,Inner,1768.0,1.0,5.656108597285067,40.11904761904762,85.81644815256257,5,49.93
E01003137,Lambeth 022B,Lambeth,Inner,1605.0,1.0,6.230529595015576,33.95225464190981,94.14893617021278,3,49.93
E01001845,Hackney 022E,Hackney,Inner,1596.0,1.0,6.265664160401003,33.241379310344826,73.9010989010989,1,49.92
E01004324,Tower Hamlets 017C,Tower Hamlets,Inner,1679.0,2.0,11.911852293031567,35.992217898832685,86.70520231213872,2,49.91
E01001659,Greenwich 034D,Greenwich,Outer,1625.0,0.0,0.0,81.12522686025409,15.245009074410163,6,49.9
E01001047,Croydon 047A,Croydon,Outer,1742.0,2.0,11.481056257175661,47.69230769230769,77.13270142180096,4,49.89
E01003764,Redbridge 009F,Redbridge,Outer,2100.0,8.0,38.095238095238095,66.70547147846332,54.48195576251456,6,49.88
E01004332,Waltham Forest 028F,Waltham Forest,Outer,1948.0,3.0,15.40041067761807,49.155145929339476,45.48238897396631,3,49.84
E01002139,Harrow 006A,Harrow,Outer,1477.0,0.0,0.0,71.25748502994011,12.574850299401197,3,49.83
E01003942,Southwark 006D,Southwark,Inner,1992.0,7.0,35.140562248995984,37.10691823899371,92.58675078864354,4,49.83
E01000803,Bromley 004C,Bromley,Outer,1585.0,0.0,0.0,59.651474530831095,60.107095046854084,6,49.83
E01001598,Greenwich 031B,Greenwich,Outer,1678.0,0.0,0.0,84.81848184818482,10.891089108910892,7,49.82
E01032583,Southwark 034D,Southwark,Inner,2253.0,18.0,79.89347536617844,26.172300981461287,97.38276990185388,4,49.82
E01000737,Bromley 010D,Bromley,Outer,1389.0,0.0,0.0,75.98627787307034,11.13013698630137,3,49.82
E01003774,Redbridge 014A,Redbridge,Outer,1975.0,2.0,10.126582278481012,71.39507620164126,49.824150058616645,9,49.82
E01004506,Wandsworth 011A,Wandsworth,Inner,2239.0,3.0,13.398838767306835,47.3731884057971,89.01996370235935,9,49.81
E01003204,Lewisham 007C,Lewisham,Inner,1581.0,1.0,6.325110689437065,47.96195652173913,88.31521739130434,4,49.8
E01034594,Harrow 015F,Harrow,Outer,1709.0,0.0,0.0,90.3765690376569,14.495798319327733,9,49.79
E01001876,Hammersmith and Fulham 001C,Hammersmith and Fulham,Inner,2317.0,11.0,47.475183426845064,33.95061728395062,68.18742293464858,3,49.79
E01003112,Lambeth 002E,Lambeth,Inner,1757.0,2.0,11.383039271485487,31.73431734317343,89.03940886699507,3,49.79
E01004418,Waltham Forest 008D,Waltham Forest,Outer,1782.0,1.0,5.611672278338945,74.11402157164869,29.275808936825886,6,49.78
E01004194,Sutton 008E,Sutton,Outer,1598.0,0.0,0.0,78.14761215629522,32.467532467532465,7,49.78
E01000173,Barnet 006C,Barnet,Outer,1600.0,0.0,0.0,85.38587848932676,20.723684210526315,7,49.77
E01003160,Lambeth 022D,Lambeth,Inner,1340.0,0.0,0.0,34.42367601246106,96.43410852713178,4,49.76
E01003320,Lewisham 018B,Lewisham,Inner,1561.0,1.0,6.406149903907752,52.58064516129032,51.20772946859904,2,49.74
E01000491,Brent 030B,Brent,Outer,2051.0,9.0,43.88103364212579,52.893518518518526,74.53703703703704,5,49.74
E01003878,Richmond upon Thames 006D,Richmond upon Thames,Outer,1495.0,0.0,0.0,62.4405705229794,55.67999999999999,5,49.74
E01034213,Newham 038A,Newham,Inner,1896.0,1.0,5.274261603375527,41.294298921417564,83.5130970724191,6,49.74
E01004440,Waltham Forest 024D,Waltham Forest,Outer,2061.0,4.0,19.40805434255216,46.33540372670807,59.92555831265509,4,49.74
E01004323,Tower Hamlets 017B,Tower Hamlets,Inner,1735.0,1.0,5.763688760806917,35.44303797468354,64.9789029535865,2,49.74
E01001568,Enfield 022D,Enfield,Outer,1853.0,0.0,0.0,93.13380281690141,0.7067137809187279,10,49.73
E01000334,Bexley 006A,Bexley,Outer,1689.0,0.0,0.0,81.31868131868131,13.77151799687011,7,49.71
E01033099,Wandsworth 004E,Wandsworth,Inner,1968.0,3.0,15.24390243902439,43.48302300109529,96.15806805708014,7,49.71
E01003413,Merton 017A,Merton,Outer,2059.0,4.0,19.42690626517727,69.95884773662551,37.86008230452675,6,49.7
E01000210,Barnet 033E,Barnet,Outer,1530.0,0.0,0.0,80.68376068376068,37.58503401360544,7,49.7
E01001179,Croydon 016D,Croydon,Outer,1660.0,0.0,0.0,70.25547445255475,5.2823315118397085,4,49.69
E01004322,Tower Hamlets 017A,Tower Hamlets,Inner,1537.0,1.0,6.506180871828237,27.514231499051235,96.17590822179733,1,49.69
E01003076,Lambeth 014C,Lambeth,Inner,2643.0,7.0,26.485054861899357,38.52544132917965,79.13223140495867,5,49.67
E01003596,Newham 016B,Newham,Inner,1710.0,1.0,5.847953216374268,49.25373134328358,53.73134328358209,3,49.67
E01002741,Islington 009B,Islington,Inner,1489.0,1.0,6.715916722632639,36.53543307086614,91.83673469387756,2,49.65
E01000252,Barnet 002E,Barnet,Outer,1694.0,2.0,11.80637544273908,72.38335435056746,56.81818181818182,6,49.65
E01004522,Wandsworth 037C,Wandsworth,Inner,1737.0,1.0,5.757052389176741,61.18935837245696,53.61635220125787,5,49.64
E01003665,Redbridge 037E,Redbridge,Outer,1755.0,0.0,0.0,84.34442270058709,0.0,7,49.64
E01003143,Lambeth 035D,Lambeth,Inner,1556.0,0.0,0.0,59.80392156862745,21.25984251968504,3,49.63
E01003682,Redbridge 036H,Redbridge,Outer,1791.0,0.0,0.0,91.796875,1.761252446183953,9,49.62
E01002015,Haringey 020C,Haringey,Inner,1397.0,0.0,0.0,52.37341772151899,50.079239302694134,3,49.62
E01000426,Bexley 026B,Bexley,Outer,1634.0,0.0,0.0,82.88543140028288,27.11864406779661,8,49.62
E01002995,Kingston upon Thames 013D,Kingston upon Thames,Outer,1611.0,0.0,0.0,81.0126582278481,48.580441640378545,10,49.61
E01002602,Hounslow 027C,Hounslow,Outer,1524.0,0.0,0.0,90.1639344262295,5.44464609800363,5,49.61
E01001992,Haringey 017B,Haringey,Inner,1754.0,0.0,0.0,70.79646017699115,37.99705449189985,9,49.6
E01002773,Islington 004D,Islington,Inner,1650.0,2.0,12.121212121212121,31.486880466472307,91.67883211678833,2,49.59
E01003908,Richmond upon Thames 010D,Richmond upon Thames,Outer,1823.0,0.0,0.0,86.05697151424287,3.74251497005988,9,49.57
E01002764,Islington 010A,Islington,Inner,1890.0,2.0,10.582010582010582,33.91959798994975,84.04522613065326,4,49.57
E01001597,Greenwich 031A,Greenwich,Outer,1590.0,0.0,0.0,72.82780410742497,32.91338582677165,6,49.56
E01003350,Lewisham 030C,Lewisham,Inner,1324.0,0.0,0.0,65.18987341772153,18.008474576271187,2,49.56
E01000991,Croydon 018B,Croydon,Outer,1800.0,0.0,0.0,88.72620790629576,2.923976608187134,9,49.55
E01000024,Barking and Dagenham 008D,Barking and Dagenham,Outer,1486.0,0.0,0.0,74.78260869565217,3.9215686274509802,3,49.55
E01000825,Bromley 008G,Bromley,Outer,1655.0,1.0,6.042296072507552,66.09124537607892,61.111111111111114,6,49.54
E01003349,Lewisham 026B,Lewisham,Inner,1534.0,0.0,0.0,65.74074074074075,14.206642066420663,3,49.54
E01002436,Hillingdon 004B,Hillingdon,Outer,1665.0,0.0,0.0,85.03703703703704,18.75923190546529,8,49.53
E01002391,Havering 018E,Havering,Outer,1737.0,0.0,0.0,87.53993610223642,5.714285714285714,8,49.52
E01035716,Westminster 013G,Westminster,Inner,2261.0,16.0,70.76514816452897,18.71530531324346,97.70569620253164,4,49.52
E01000541,Brent 004E,Brent,Outer,1429.0,0.0,0.0,70.37037037037037,46.48760330578512,5,49.51
E01000590,Brent 001C,Brent,Outer,1958.0,3.0,15.321756894790603,75.7527733755943,28.7758346581876,6,49.5
E01002026,Haringey 016A,Haringey,Inner,1751.0,4.0,22.844089091947456,33.95225464190981,73.80952380952381,1,49.5
E01033569,Kingston upon Thames 004G,Kingston upon Thames,Outer,1911.0,1.0,5.2328623757195185,54.09429280397022,68.61768368617683,8,49.48
E01004580,Wandsworth 004C,Wandsworth,Inner,2235.0,3.0,13.422818791946309,37.849944008958566,84.67561521252797,6,49.46
E01002304,Havering 003C,Havering,Outer,1521.0,0.0,0.0,86.95652173913044,8.128544423440454,5,49.45
E01000438,Bexley 007B,Bexley,Outer,1689.0,0.0,0.0,79.43615257048093,6.64451827242525,6,49.45
